Year,Month,Day,Daily global solar exposure (MJ/m*m),Station
2014,04,18,14.6,Port Pirie Nyrstar Comparison
2014,04,19,13.7,Port Pirie Nyrstar Comparison
2014,04,20,16.1,Port Pirie Nyrstar Comparison
2014,04,21,14.4,Port Pirie Nyrstar Comparison
2014,04,22,12.4,Port Pirie Nyrstar Comparison
2014,04,23,16.2,Port Pirie Nyrstar Comparison
2014,04,24,12.5,Port Pirie Nyrstar Comparison
2014,04,25,13.5,Port Pirie Nyrstar Comparison
2014,04,26,10.6,Port Pirie Nyrstar Comparison
2014,04,27,14.9,Port Pirie Nyrstar Comparison
2014,04,28,11.6,Port Pirie Nyrstar Comparison
2014,04,29,8.7,Port Pirie Nyrstar Comparison
2014,04,30,8.4,Port Pirie Nyrstar Comparison
2014,05,01,11,Port Pirie Nyrstar Comparison
2014,05,02,4.7,Port Pirie Nyrstar Comparison
2014,05,03,12.8,Port Pirie Nyrstar Comparison
2014,05,04,12.7,Port Pirie Nyrstar Comparison
2014,05,05,12.6,Port Pirie Nyrstar Comparison
2014,05,06,6.3,Port Pirie Nyrstar Comparison
2014,05,07,10.5,Port Pirie Nyrstar Comparison
2014,05,08,12,Port Pirie Nyrstar Comparison
2014,05,09,3.2,Port Pirie Nyrstar Comparison
2014,05,10,12.6,Port Pirie Nyrstar Comparison
2014,05,11,13.4,Port Pirie Nyrstar Comparison
2014,05,12,12.6,Port Pirie Nyrstar Comparison
2014,05,13,13.2,Port Pirie Nyrstar Comparison
2014,05,14,12.5,Port Pirie Nyrstar Comparison
2014,05,15,9.4,Port Pirie Nyrstar Comparison
2014,05,16,11.8,Port Pirie Nyrstar Comparison
2014,05,17,9.5,Port Pirie Nyrstar Comparison
2014,05,18,10.9,Port Pirie Nyrstar Comparison
2014,05,19,4.1,Port Pirie Nyrstar Comparison
2014,05,20,11.7,Port Pirie Nyrstar Comparison
2014,05,21,8.8,Port Pirie Nyrstar Comparison
2014,05,22,10,Port Pirie Nyrstar Comparison
2014,05,23,11.3,Port Pirie Nyrstar Comparison
2014,05,24,11.6,Port Pirie Nyrstar Comparison
2014,05,25,10.9,Port Pirie Nyrstar Comparison
2014,05,26,7.6,Port Pirie Nyrstar Comparison
2014,05,27,8,Port Pirie Nyrstar Comparison
2014,05,28,9.8,Port Pirie Nyrstar Comparison
2014,05,29,11.5,Port Pirie Nyrstar Comparison
2014,05,30,10.1,Port Pirie Nyrstar Comparison
2014,05,31,7.9,Port Pirie Nyrstar Comparison
2014,06,01,9.6,Port Pirie Nyrstar Comparison
2014,06,02,5.8,Port Pirie Nyrstar Comparison
2014,06,03,8.8,Port Pirie Nyrstar Comparison
2014,06,04,11.1,Port Pirie Nyrstar Comparison
2014,06,05,10.4,Port Pirie Nyrstar Comparison
2014,06,06,11.2,Port Pirie Nyrstar Comparison
2014,06,07,9.9,Port Pirie Nyrstar Comparison
2014,06,08,11,Port Pirie Nyrstar Comparison
2014,06,09,10.8,Port Pirie Nyrstar Comparison
2014,06,10,11.1,Port Pirie Nyrstar Comparison
2014,06,11,7.1,Port Pirie Nyrstar Comparison
2014,06,12,6.3,Port Pirie Nyrstar Comparison
2014,06,13,4.2,Port Pirie Nyrstar Comparison
2014,06,14,7.5,Port Pirie Nyrstar Comparison
2014,06,15,8.3,Port Pirie Nyrstar Comparison
2014,06,16,9.2,Port Pirie Nyrstar Comparison
2014,06,17,9.2,Port Pirie Nyrstar Comparison
2014,06,18,10.9,Port Pirie Nyrstar Comparison
2014,06,19,6.3,Port Pirie Nyrstar Comparison
2014,06,20,8.9,Port Pirie Nyrstar Comparison
2014,06,21,8.2,Port Pirie Nyrstar Comparison
2014,06,22,7.3,Port Pirie Nyrstar Comparison
2014,06,23,8.9,Port Pirie Nyrstar Comparison
2014,06,24,8.3,Port Pirie Nyrstar Comparison
2014,06,25,6.1,Port Pirie Nyrstar Comparison
2014,06,26,10.8,Port Pirie Nyrstar Comparison
2014,06,27,10.3,Port Pirie Nyrstar Comparison
2014,06,28,8.1,Port Pirie Nyrstar Comparison
2014,06,29,9.1,Port Pirie Nyrstar Comparison
2014,06,30,9.2,Port Pirie Nyrstar Comparison
2014,07,01,10,Port Pirie Nyrstar Comparison
2014,07,02,11,Port Pirie Nyrstar Comparison
2014,07,03,11.1,Port Pirie Nyrstar Comparison
2014,07,04,9.1,Port Pirie Nyrstar Comparison
2014,07,05,7,Port Pirie Nyrstar Comparison
2014,07,06,7.2,Port Pirie Nyrstar Comparison
2014,07,07,10.4,Port Pirie Nyrstar Comparison
2014,07,08,9.5,Port Pirie Nyrstar Comparison
2014,07,09,7.9,Port Pirie Nyrstar Comparison
2014,07,10,7.7,Port Pirie Nyrstar Comparison
2014,07,11,10.4,Port Pirie Nyrstar Comparison
2014,07,12,10.7,Port Pirie Nyrstar Comparison
2014,07,13,11.3,Port Pirie Nyrstar Comparison
2014,07,14,5.5,Port Pirie Nyrstar Comparison
2014,07,15,9.1,Port Pirie Nyrstar Comparison
2014,07,16,11.3,Port Pirie Nyrstar Comparison
2014,07,17,8.6,Port Pirie Nyrstar Comparison
2014,07,18,10.8,Port Pirie Nyrstar Comparison
2014,07,19,9.4,Port Pirie Nyrstar Comparison
2014,07,20,8.2,Port Pirie Nyrstar Comparison
2014,07,21,9,Port Pirie Nyrstar Comparison
2014,07,22,12.2,Port Pirie Nyrstar Comparison
2014,07,23,5.1,Port Pirie Nyrstar Comparison
2014,07,24,10.1,Port Pirie Nyrstar Comparison
2014,07,25,10.3,Port Pirie Nyrstar Comparison
2014,07,26,12.6,Port Pirie Nyrstar Comparison
2014,07,27,12.8,Port Pirie Nyrstar Comparison
2014,07,28,9.1,Port Pirie Nyrstar Comparison
2014,07,29,12.5,Port Pirie Nyrstar Comparison
2014,07,30,11.8,Port Pirie Nyrstar Comparison
2014,07,31,11.2,Port Pirie Nyrstar Comparison
2014,08,01,12.9,Port Pirie Nyrstar Comparison
2014,08,02,12.6,Port Pirie Nyrstar Comparison
2014,08,03,13.8,Port Pirie Nyrstar Comparison
2014,08,04,13.9,Port Pirie Nyrstar Comparison
2014,08,05,13.8,Port Pirie Nyrstar Comparison
2014,08,06,14.3,Port Pirie Nyrstar Comparison
2014,08,07,14,Port Pirie Nyrstar Comparison
2014,08,08,12.6,Port Pirie Nyrstar Comparison
2014,08,09,6.1,Port Pirie Nyrstar Comparison
2014,08,10,13.2,Port Pirie Nyrstar Comparison
2014,08,11,13,Port Pirie Nyrstar Comparison
2014,08,12,12.6,Port Pirie Nyrstar Comparison
2014,08,13,11.4,Port Pirie Nyrstar Comparison
2014,08,14,13.8,Port Pirie Nyrstar Comparison
2014,08,15,3.6,Port Pirie Nyrstar Comparison
2014,08,16,6,Port Pirie Nyrstar Comparison
2014,08,17,10.3,Port Pirie Nyrstar Comparison
2014,08,18,10.3,Port Pirie Nyrstar Comparison
2014,08,19,13.7,Port Pirie Nyrstar Comparison
2014,08,20,12.4,Port Pirie Nyrstar Comparison
2014,08,21,11.7,Port Pirie Nyrstar Comparison
2014,08,22,16,Port Pirie Nyrstar Comparison
2014,08,23,14.6,Port Pirie Nyrstar Comparison
2014,08,24,16.6,Port Pirie Nyrstar Comparison
2014,08,25,16.9,Port Pirie Nyrstar Comparison
2014,08,26,16.9,Port Pirie Nyrstar Comparison
2014,08,27,16.8,Port Pirie Nyrstar Comparison
2014,08,28,16.8,Port Pirie Nyrstar Comparison
2014,08,29,17.3,Port Pirie Nyrstar Comparison
2014,08,30,17.5,Port Pirie Nyrstar Comparison
2014,08,31,13.2,Port Pirie Nyrstar Comparison
2014,09,01,9.2,Port Pirie Nyrstar Comparison
2014,09,02,15.4,Port Pirie Nyrstar Comparison
2014,09,03,9.9,Port Pirie Nyrstar Comparison
2014,09,04,10.1,Port Pirie Nyrstar Comparison
2014,09,05,14.7,Port Pirie Nyrstar Comparison
2014,09,06,18.2,Port Pirie Nyrstar Comparison
2014,09,07,19,Port Pirie Nyrstar Comparison
2014,09,08,15.3,Port Pirie Nyrstar Comparison
2014,09,09,15,Port Pirie Nyrstar Comparison
2014,09,10,17.7,Port Pirie Nyrstar Comparison
2014,09,11,16.8,Port Pirie Nyrstar Comparison
2014,09,12,19.8,Port Pirie Nyrstar Comparison
2014,09,13,19.6,Port Pirie Nyrstar Comparison
2014,09,14,16.9,Port Pirie Nyrstar Comparison
2014,09,15,14.3,Port Pirie Nyrstar Comparison
2014,09,16,17.9,Port Pirie Nyrstar Comparison
2014,09,17,17.6,Port Pirie Nyrstar Comparison
2014,09,18,18.5,Port Pirie Nyrstar Comparison
2014,09,19,21.1,Port Pirie Nyrstar Comparison
2014,09,20,21,Port Pirie Nyrstar Comparison
2014,09,21,22,Port Pirie Nyrstar Comparison
2014,09,22,21.9,Port Pirie Nyrstar Comparison
2014,09,23,15.9,Port Pirie Nyrstar Comparison
2014,09,24,12.3,Port Pirie Nyrstar Comparison
2014,09,25,16,Port Pirie Nyrstar Comparison
2014,09,26,21.1,Port Pirie Nyrstar Comparison
2014,09,27,21,Port Pirie Nyrstar Comparison
2014,09,28,20.4,Port Pirie Nyrstar Comparison
2014,09,29,21.2,Port Pirie Nyrstar Comparison
2014,09,30,21.6,Port Pirie Nyrstar Comparison
2014,10,01,21.7,Port Pirie Nyrstar Comparison
2014,10,02,21.9,Port Pirie Nyrstar Comparison
2014,10,03,22.4,Port Pirie Nyrstar Comparison
2014,10,04,22.3,Port Pirie Nyrstar Comparison
2014,10,05,20.9,Port Pirie Nyrstar Comparison
2014,10,06,3,Port Pirie Nyrstar Comparison
2014,10,07,17.4,Port Pirie Nyrstar Comparison
2014,10,08,23,Port Pirie Nyrstar Comparison
2014,10,09,23.4,Port Pirie Nyrstar Comparison
2014,10,10,19.9,Port Pirie Nyrstar Comparison
2014,10,11,22.7,Port Pirie Nyrstar Comparison
2014,10,12,23.7,Port Pirie Nyrstar Comparison
2014,10,13,21.6,Port Pirie Nyrstar Comparison
2014,10,14,16.7,Port Pirie Nyrstar Comparison
2014,10,15,24.5,Port Pirie Nyrstar Comparison
2014,10,16,25.3,Port Pirie Nyrstar Comparison
2014,10,17,26.6,Port Pirie Nyrstar Comparison
2014,10,18,26.1,Port Pirie Nyrstar Comparison
2014,10,19,25.1,Port Pirie Nyrstar Comparison
2014,10,20,26.4,Port Pirie Nyrstar Comparison
2014,10,21,22.6,Port Pirie Nyrstar Comparison
2014,10,22,25.6,Port Pirie Nyrstar Comparison
2014,10,23,24.6,Port Pirie Nyrstar Comparison
2014,10,24,24.9,Port Pirie Nyrstar Comparison
2014,10,25,26.3,Port Pirie Nyrstar Comparison
2014,10,26,9.9,Port Pirie Nyrstar Comparison
2014,10,27,27.3,Port Pirie Nyrstar Comparison
2014,10,28,25,Port Pirie Nyrstar Comparison
2014,10,29,25.6,Port Pirie Nyrstar Comparison
2014,10,30,26.4,Port Pirie Nyrstar Comparison
2014,10,31,18.1,Port Pirie Nyrstar Comparison
2014,11,01,22.3,Port Pirie Nyrstar Comparison
2014,11,02,27.4,Port Pirie Nyrstar Comparison
2014,11,03,23.5,Port Pirie Nyrstar Comparison
2014,11,04,20.5,Port Pirie Nyrstar Comparison
2014,11,05,28.3,Port Pirie Nyrstar Comparison
2014,11,06,29,Port Pirie Nyrstar Comparison
2014,11,07,29.8,Port Pirie Nyrstar Comparison
2014,11,08,18.2,Port Pirie Nyrstar Comparison
2014,11,09,30.7,Port Pirie Nyrstar Comparison
2014,11,10,30.7,Port Pirie Nyrstar Comparison
2014,11,11,27.5,Port Pirie Nyrstar Comparison
2014,11,12,27.7,Port Pirie Nyrstar Comparison
2014,11,13,23.2,Port Pirie Nyrstar Comparison
2014,11,14,3.5,Port Pirie Nyrstar Comparison
2014,11,15,12.6,Port Pirie Nyrstar Comparison
2014,11,16,26.4,Port Pirie Nyrstar Comparison
2014,11,17,31.1,Port Pirie Nyrstar Comparison
2014,11,18,25.5,Port Pirie Nyrstar Comparison
2014,11,19,29.8,Port Pirie Nyrstar Comparison
2014,11,20,7.5,Port Pirie Nyrstar Comparison
2014,11,21,31,Port Pirie Nyrstar Comparison
2014,11,22,29.8,Port Pirie Nyrstar Comparison
2014,11,23,9.9,Port Pirie Nyrstar Comparison
2014,11,24,28.8,Port Pirie Nyrstar Comparison
2014,11,25,32,Port Pirie Nyrstar Comparison
2014,11,26,31.2,Port Pirie Nyrstar Comparison
2014,11,27,31.9,Port Pirie Nyrstar Comparison
2014,11,28,27.1,Port Pirie Nyrstar Comparison
2014,11,29,24,Port Pirie Nyrstar Comparison
2014,11,30,29.6,Port Pirie Nyrstar Comparison
2014,12,01,30.1,Port Pirie Nyrstar Comparison
2014,12,02,16.6,Port Pirie Nyrstar Comparison
2014,12,03,31.3,Port Pirie Nyrstar Comparison
2014,12,04,30.1,Port Pirie Nyrstar Comparison
2014,12,05,32.3,Port Pirie Nyrstar Comparison
2014,12,06,27.2,Port Pirie Nyrstar Comparison
2014,12,07,31.5,Port Pirie Nyrstar Comparison
2014,12,08,32.5,Port Pirie Nyrstar Comparison
2014,12,09,32.1,Port Pirie Nyrstar Comparison
2014,12,10,6.3,Port Pirie Nyrstar Comparison
2014,12,11,32.2,Port Pirie Nyrstar Comparison
2014,12,12,33.2,Port Pirie Nyrstar Comparison
2014,12,13,32.8,Port Pirie Nyrstar Comparison
2014,12,14,30.6,Port Pirie Nyrstar Comparison
2014,12,15,31,Port Pirie Nyrstar Comparison
2014,12,16,29.2,Port Pirie Nyrstar Comparison
2014,12,17,31.3,Port Pirie Nyrstar Comparison
2014,12,18,31.6,Port Pirie Nyrstar Comparison
2014,12,19,32.2,Port Pirie Nyrstar Comparison
2014,12,20,32.6,Port Pirie Nyrstar Comparison
2014,12,21,25.1,Port Pirie Nyrstar Comparison
2014,12,22,7.9,Port Pirie Nyrstar Comparison
2014,12,23,13.1,Port Pirie Nyrstar Comparison
2014,12,24,32.6,Port Pirie Nyrstar Comparison
2014,12,25,30.9,Port Pirie Nyrstar Comparison
2014,12,26,33,Port Pirie Nyrstar Comparison
2014,12,27,33.3,Port Pirie Nyrstar Comparison
2014,12,28,33.4,Port Pirie Nyrstar Comparison
2014,12,29,28.5,Port Pirie Nyrstar Comparison
2014,12,30,24.1,Port Pirie Nyrstar Comparison
2014,12,31,32.7,Port Pirie Nyrstar Comparison
2015,01,01,28.9,Port Pirie Nyrstar Comparison
2015,01,02,33,Port Pirie Nyrstar Comparison
2015,01,03,19.4,Port Pirie Nyrstar Comparison
2015,01,04,30.5,Port Pirie Nyrstar Comparison
2015,01,05,30.6,Port Pirie Nyrstar Comparison
2015,01,06,29.3,Port Pirie Nyrstar Comparison
2015,01,07,26.2,Port Pirie Nyrstar Comparison
2015,01,08,6.6,Port Pirie Nyrstar Comparison
2015,01,09,4.9,Port Pirie Nyrstar Comparison
2015,01,10,4.9,Port Pirie Nyrstar Comparison
2015,01,11,10.8,Port Pirie Nyrstar Comparison
2015,01,12,9.3,Port Pirie Nyrstar Comparison
2015,01,13,12.8,Port Pirie Nyrstar Comparison
2015,01,14,21.7,Port Pirie Nyrstar Comparison
2015,01,15,29.7,Port Pirie Nyrstar Comparison
2015,01,16,31.9,Port Pirie Nyrstar Comparison
2015,01,17,30.8,Port Pirie Nyrstar Comparison
2015,01,18,30.7,Port Pirie Nyrstar Comparison
2015,01,19,30,Port Pirie Nyrstar Comparison
2015,01,20,17,Port Pirie Nyrstar Comparison
2015,01,21,27.2,Port Pirie Nyrstar Comparison
2015,01,22,30.6,Port Pirie Nyrstar Comparison
2015,01,23,30,Port Pirie Nyrstar Comparison
2015,01,24,30.5,Port Pirie Nyrstar Comparison
2015,01,25,32,Port Pirie Nyrstar Comparison
2015,01,26,30.3,Port Pirie Nyrstar Comparison
2015,01,27,31.3,Port Pirie Nyrstar Comparison
2015,01,28,31.8,Port Pirie Nyrstar Comparison
2015,01,29,30.5,Port Pirie Nyrstar Comparison
2015,01,30,31.5,Port Pirie Nyrstar Comparison
2015,01,31,30.2,Port Pirie Nyrstar Comparison
2015,02,01,29.1,Port Pirie Nyrstar Comparison
2015,02,02,29.8,Port Pirie Nyrstar Comparison
2015,02,03,30,Port Pirie Nyrstar Comparison
2015,02,04,26.3,Port Pirie Nyrstar Comparison
2015,02,05,29.8,Port Pirie Nyrstar Comparison
2015,02,06,25.9,Port Pirie Nyrstar Comparison
2015,02,07,28.5,Port Pirie Nyrstar Comparison
2015,02,08,28.3,Port Pirie Nyrstar Comparison
2015,02,09,29.2,Port Pirie Nyrstar Comparison
2015,02,10,29.4,Port Pirie Nyrstar Comparison
2015,02,11,26.6,Port Pirie Nyrstar Comparison
2015,02,12,25.3,Port Pirie Nyrstar Comparison
2015,02,13,22.3,Port Pirie Nyrstar Comparison
2015,02,14,26.7,Port Pirie Nyrstar Comparison
2015,02,15,23.8,Port Pirie Nyrstar Comparison
2015,02,16,16.6,Port Pirie Nyrstar Comparison
2015,02,17,27.6,Port Pirie Nyrstar Comparison
2015,02,18,27.4,Port Pirie Nyrstar Comparison
2015,02,19,26.8,Port Pirie Nyrstar Comparison
2015,02,20,24.2,Port Pirie Nyrstar Comparison
2015,02,21,25.9,Port Pirie Nyrstar Comparison
2015,02,22,25.3,Port Pirie Nyrstar Comparison
2015,02,23,20.2,Port Pirie Nyrstar Comparison
2015,02,24,26.8,Port Pirie Nyrstar Comparison
2015,02,25,26.6,Port Pirie Nyrstar Comparison
2015,02,26,25.3,Port Pirie Nyrstar Comparison
2015,02,27,21.5,Port Pirie Nyrstar Comparison
2015,02,28,20.5,Port Pirie Nyrstar Comparison
2015,03,01,25.9,Port Pirie Nyrstar Comparison
2015,03,02,19.9,Port Pirie Nyrstar Comparison
2015,03,03,18,Port Pirie Nyrstar Comparison
2015,03,04,24.2,Port Pirie Nyrstar Comparison
2015,03,05,23,Port Pirie Nyrstar Comparison
2015,03,06,24.6,Port Pirie Nyrstar Comparison
2015,03,07,22.3,Port Pirie Nyrstar Comparison
2015,03,08,23.5,Port Pirie Nyrstar Comparison
2015,03,09,22.7,Port Pirie Nyrstar Comparison
2015,03,10,23.5,Port Pirie Nyrstar Comparison
2015,03,11,23.8,Port Pirie Nyrstar Comparison
2015,03,12,23.2,Port Pirie Nyrstar Comparison
2015,03,13,24.1,Port Pirie Nyrstar Comparison
2015,03,14,23.3,Port Pirie Nyrstar Comparison
2015,03,15,21.3,Port Pirie Nyrstar Comparison
2015,03,16,9.1,Port Pirie Nyrstar Comparison
2015,03,17,19.7,Port Pirie Nyrstar Comparison
2015,03,18,20.5,Port Pirie Nyrstar Comparison
2015,03,19,20.7,Port Pirie Nyrstar Comparison
2015,03,20,21.3,Port Pirie Nyrstar Comparison
2015,03,21,21.8,Port Pirie Nyrstar Comparison
2015,03,22,21.2,Port Pirie Nyrstar Comparison
2015,03,23,16.8,Port Pirie Nyrstar Comparison
2015,03,24,14.2,Port Pirie Nyrstar Comparison
2015,03,25,17.6,Port Pirie Nyrstar Comparison
2015,03,26,11.7,Port Pirie Nyrstar Comparison
2015,03,27,20.5,Port Pirie Nyrstar Comparison
2015,03,28,13.2,Port Pirie Nyrstar Comparison
2015,03,29,13.7,Port Pirie Nyrstar Comparison
2015,03,30,19.6,Port Pirie Nyrstar Comparison
2015,03,31,19.5,Port Pirie Nyrstar Comparison
2015,04,01,10.6,Port Pirie Nyrstar Comparison
2015,04,02,16.3,Port Pirie Nyrstar Comparison
2015,04,03,18.4,Port Pirie Nyrstar Comparison
2015,04,04,17.8,Port Pirie Nyrstar Comparison
2015,04,05,14.5,Port Pirie Nyrstar Comparison
2015,04,06,11.7,Port Pirie Nyrstar Comparison
2015,04,07,11.6,Port Pirie Nyrstar Comparison
2015,04,08,15.7,Port Pirie Nyrstar Comparison
2015,04,09,17.4,Port Pirie Nyrstar Comparison
2015,04,10,18.4,Port Pirie Nyrstar Comparison
2015,04,11,18,Port Pirie Nyrstar Comparison
2015,04,12,13.6,Port Pirie Nyrstar Comparison
2015,04,13,8.1,Port Pirie Nyrstar Comparison
2015,04,14,12.5,Port Pirie Nyrstar Comparison
2015,04,15,17.1,Port Pirie Nyrstar Comparison
2015,04,16,3.9,Port Pirie Nyrstar Comparison
2015,04,17,7.4,Port Pirie Nyrstar Comparison
2015,04,18,16.2,Port Pirie Nyrstar Comparison
2015,04,19,15.2,Port Pirie Nyrstar Comparison
2015,04,20,17.1,Port Pirie Nyrstar Comparison
2015,04,21,16.2,Port Pirie Nyrstar Comparison
2015,04,22,15.5,Port Pirie Nyrstar Comparison
2015,04,23,9.6,Port Pirie Nyrstar Comparison
2015,04,24,7.9,Port Pirie Nyrstar Comparison
2015,04,25,14.9,Port Pirie Nyrstar Comparison
2015,04,26,11.2,Port Pirie Nyrstar Comparison
2015,04,27,7.9,Port Pirie Nyrstar Comparison
2015,04,28,12.5,Port Pirie Nyrstar Comparison
2015,04,29,9.8,Port Pirie Nyrstar Comparison
2015,04,30,15.1,Port Pirie Nyrstar Comparison
2015,05,01,14.2,Port Pirie Nyrstar Comparison
2015,05,02,13.2,Port Pirie Nyrstar Comparison
2015,05,03,14,Port Pirie Nyrstar Comparison
2015,05,04,12.7,Port Pirie Nyrstar Comparison
2015,05,05,10.4,Port Pirie Nyrstar Comparison
2015,05,06,10.9,Port Pirie Nyrstar Comparison
2015,05,07,9.9,Port Pirie Nyrstar Comparison
2015,05,08,12.3,Port Pirie Nyrstar Comparison
2015,05,09,8.5,Port Pirie Nyrstar Comparison
2015,05,10,8.5,Port Pirie Nyrstar Comparison
2015,05,11,10.6,Port Pirie Nyrstar Comparison
2015,05,12,8.9,Port Pirie Nyrstar Comparison
2015,05,13,9.7,Port Pirie Nyrstar Comparison
2015,05,14,8.6,Port Pirie Nyrstar Comparison
2015,05,15,11.6,Port Pirie Nyrstar Comparison
2015,05,16,13,Port Pirie Nyrstar Comparison
2015,05,17,12.9,Port Pirie Nyrstar Comparison
2015,05,18,5.1,Port Pirie Nyrstar Comparison
2015,05,19,11.1,Port Pirie Nyrstar Comparison
2015,05,20,10,Port Pirie Nyrstar Comparison
2015,05,21,9.8,Port Pirie Nyrstar Comparison
2015,05,22,11,Port Pirie Nyrstar Comparison
2015,05,23,11.9,Port Pirie Nyrstar Comparison
2015,05,24,6.5,Port Pirie Nyrstar Comparison
2015,05,25,10.6,Port Pirie Nyrstar Comparison
2015,05,26,8.8,Port Pirie Nyrstar Comparison
2015,05,27,11.6,Port Pirie Nyrstar Comparison
2015,05,28,10.1,Port Pirie Nyrstar Comparison
2015,05,29,9.4,Port Pirie Nyrstar Comparison
2015,05,30,10.6,Port Pirie Nyrstar Comparison
2015,05,31,10,Port Pirie Nyrstar Comparison
2015,06,01,9.1,Port Pirie Nyrstar Comparison
2015,06,02,11.4,Port Pirie Nyrstar Comparison
2015,06,03,11.1,Port Pirie Nyrstar Comparison
2015,06,04,9.8,Port Pirie Nyrstar Comparison
2015,06,05,10.8,Port Pirie Nyrstar Comparison
2015,06,06,11,Port Pirie Nyrstar Comparison
2015,06,07,10.1,Port Pirie Nyrstar Comparison
2015,06,08,10.9,Port Pirie Nyrstar Comparison
2015,06,09,6.5,Port Pirie Nyrstar Comparison
2015,06,10,9.3,Port Pirie Nyrstar Comparison
2015,06,11,11.2,Port Pirie Nyrstar Comparison
2015,06,12,10.6,Port Pirie Nyrstar Comparison
2015,06,13,4.8,Port Pirie Nyrstar Comparison
2015,06,14,4,Port Pirie Nyrstar Comparison
2015,06,15,8.1,Port Pirie Nyrstar Comparison
2015,06,16,3.3,Port Pirie Nyrstar Comparison
2015,06,17,8.3,Port Pirie Nyrstar Comparison
2015,06,18,8.1,Port Pirie Nyrstar Comparison
2015,06,19,8.7,Port Pirie Nyrstar Comparison
2015,06,20,7,Port Pirie Nyrstar Comparison
2015,06,21,10.5,Port Pirie Nyrstar Comparison
2015,06,22,9.4,Port Pirie Nyrstar Comparison
2015,06,23,10.2,Port Pirie Nyrstar Comparison
2015,06,24,9.1,Port Pirie Nyrstar Comparison
2015,06,25,8.1,Port Pirie Nyrstar Comparison
2015,06,26,11,Port Pirie Nyrstar Comparison
2015,06,27,11,Port Pirie Nyrstar Comparison
2015,06,28,10.9,Port Pirie Nyrstar Comparison
2015,06,29,11,Port Pirie Nyrstar Comparison
2015,06,30,10.4,Port Pirie Nyrstar Comparison
2015,07,01,9.3,Port Pirie Nyrstar Comparison
2015,07,02,9.5,Port Pirie Nyrstar Comparison
2015,07,03,8.7,Port Pirie Nyrstar Comparison
2015,07,04,8.4,Port Pirie Nyrstar Comparison
2015,07,05,10.9,Port Pirie Nyrstar Comparison
2015,07,06,9.2,Port Pirie Nyrstar Comparison
2015,07,07,9.5,Port Pirie Nyrstar Comparison
2015,07,08,10.3,Port Pirie Nyrstar Comparison
2015,07,09,9.6,Port Pirie Nyrstar Comparison
2015,07,10,9.5,Port Pirie Nyrstar Comparison
2015,07,11,9.2,Port Pirie Nyrstar Comparison
2015,07,12,10.6,Port Pirie Nyrstar Comparison
2015,07,13,9.9,Port Pirie Nyrstar Comparison
2015,07,14,8.5,Port Pirie Nyrstar Comparison
2015,07,15,10.2,Port Pirie Nyrstar Comparison
2015,07,16,11.1,Port Pirie Nyrstar Comparison
2015,07,17,7.3,Port Pirie Nyrstar Comparison
2015,07,18,8.7,Port Pirie Nyrstar Comparison
2015,07,19,11.1,Port Pirie Nyrstar Comparison
2015,07,20,12.4,Port Pirie Nyrstar Comparison
2015,07,21,5.3,Port Pirie Nyrstar Comparison
2015,07,22,12.2,Port Pirie Nyrstar Comparison
2015,07,23,12,Port Pirie Nyrstar Comparison
2015,07,24,11,Port Pirie Nyrstar Comparison
2015,07,25,11.7,Port Pirie Nyrstar Comparison
2015,07,26,12.3,Port Pirie Nyrstar Comparison
2015,07,27,9.3,Port Pirie Nyrstar Comparison
2015,07,28,12.8,Port Pirie Nyrstar Comparison
2015,07,29,9.7,Port Pirie Nyrstar Comparison
2015,07,30,9.5,Port Pirie Nyrstar Comparison
2015,07,31,11.4,Port Pirie Nyrstar Comparison
2015,08,01,3.9,Port Pirie Nyrstar Comparison
2015,08,02,12.3,Port Pirie Nyrstar Comparison
2015,08,03,11.1,Port Pirie Nyrstar Comparison
2015,08,04,11.4,Port Pirie Nyrstar Comparison
2015,08,05,10.5,Port Pirie Nyrstar Comparison
2015,08,06,11.3,Port Pirie Nyrstar Comparison
2015,08,07,9.5,Port Pirie Nyrstar Comparison
2015,08,08,14,Port Pirie Nyrstar Comparison
2015,08,09,12.5,Port Pirie Nyrstar Comparison
2015,08,10,13.3,Port Pirie Nyrstar Comparison
2015,08,11,10.5,Port Pirie Nyrstar Comparison
2015,08,12,11.8,Port Pirie Nyrstar Comparison
2015,08,13,13.8,Port Pirie Nyrstar Comparison
2015,08,14,13.4,Port Pirie Nyrstar Comparison
2015,08,15,12.6,Port Pirie Nyrstar Comparison
